forecast_id,station_id,target_timestamp,lead_time_hours,forecast_issued_at,forecasted_temp_c,forecasted_precip_mm,forecasted_wind_kmh,forecasted_condition,forecasted_umbrella,forecasted_clothing,actual_temp_c,actual_precip_mm,actual_wind_kmh,actual_condition,actual_umbrella,actual_clothing,temp_error_c,precip_error_mm,wind_error_kmh,umbrella_correct,clothing_correct,condition_correct
FCST-003964,WS-001,2025-04-08 03:00:00,6,2025-04-07 21:00:00,2.6,0.5,19.7,drizzle,1,winter_coat_scarf_gloves,3.8,0.1,18.7,drizzle,1,winter_coat_scarf_gloves,-1.2,0.4,1.0,1,1,1
FCST-003965,WS-001,2025-04-08 04:00:00,1,2025-04-08 03:00:00,5.4,0.4,5.6,drizzle,1,warm_jacket_layers,5.7,0.3,5.8,drizzle,1,warm_jacket_layers,-0.3,0.1,-0.2,1,1,1
FCST-003966,WS-001,2025-04-08 05:00:00,12,2025-04-07 17:00:00,11.9,1.1,14.7,rain,1,light_jacket_or_sweater,7.4,0.9,9.3,drizzle,1,warm_jacket_layers,4.5,0.2,5.4,1,0,0
FCST-003967,WS-001,2025-04-08 06:00:00,6,2025-04-08 00:00:00,6.8,0.6,0,drizzle,1,long_sleeves_light_layer,7.9,0.6,0,drizzle,1,long_sleeves_light_layer,-1.1,0.0,0,1,1,1
FCST-003968,WS-001,2025-04-08 07:00:00,24,2025-04-07 07:00:00,4.0,0.8,0.3,clear,0,warm_jacket_layers,10.5,0.4,4.7,drizzle,1,light_jacket_or_sweater,-6.5,0.4,-4.4,0,0,0
FCST-003969,WS-001,2025-04-08 08:00:00,12,2025-04-07 20:00:00,9.2,0.2,0,drizzle,1,long_sleeves_light_layer,9.6,0.9,3.2,drizzle,1,light_jacket_or_sweater,-0.4,-0.7,-3.2,1,0,1
FCST-003970,WS-001,2025-04-08 09:00:00,3,2025-04-08 06:00:00,13.2,0.5,23.1,drizzle,1,light_jacket_or_sweater,13.3,0.4,24.3,drizzle,1,light_jacket_or_sweater,-0.1,0.1,-1.2,1,1,1
FCST-003971,WS-001,2025-04-08 10:00:00,6,2025-04-08 04:00:00,14.7,0.8,6.3,drizzle,1,light_jacket_or_sweater,12.6,0.9,3.5,drizzle,1,light_jacket_or_sweater,2.1,-0.1,2.8,1,1,1
FCST-003972,WS-001,2025-04-08 11:00:00,6,2025-04-08 05:00:00,13.2,1.2,0,drizzle,1,light_jacket_or_sweater,12.5,1.0,0,drizzle,1,light_jacket_or_sweater,0.7,0.2,0,1,1,1
FCST-003973,WS-001,2025-04-08 12:00:00,24,2025-04-07 12:00:00,22.0,0,13.4,partly_cloudy,0,t_shirt_comfortable,14.5,0.7,0,drizzle,1,light_jacket_or_sweater,7.5,-0.7,13.4,0,0,0
FCST-003974,WS-001,2025-04-08 13:00:00,12,2025-04-08 01:00:00,13.4,1.5,18.3,drizzle,1,light_jacket_or_sweater,12.5,0.9,7.5,drizzle,1,light_jacket_or_sweater,0.9,0.6,10.8,1,1,1
FCST-003975,WS-001,2025-04-08 14:00:00,1,2025-04-08 13:00:00,12.9,0.7,4.6,drizzle,1,light_jacket_or_sweater,12.8,0.8,4.4,drizzle,1,light_jacket_or_sweater,0.1,-0.1,0.2,1,1,1
FCST-003976,WS-001,2025-04-08 15:00:00,6,2025-04-08 09:00:00,13.5,1.0,0,drizzle,1,light_jacket_or_sweater,11.6,0.9,3.5,drizzle,1,light_jacket_or_sweater,1.9,0.1,-3.5,1,1,1
FCST-003977,WS-001,2025-04-08 16:00:00,3,2025-04-08 13:00:00,10.0,0.3,1.2,partly_cloudy,0,light_jacket_or_sweater,10.4,0.0,0,partly_cloudy,0,light_jacket_or_sweater,-0.4,0.3,1.2,1,1,1
FCST-003978,WS-001,2025-04-08 17:00:00,24,2025-04-07 17:00:00,15.0,0.4,0,rain,1,long_sleeves_light_layer,9.1,0.7,10.5,drizzle,1,warm_jacket_layers,5.9,-0.3,-10.5,1,0,0
FCST-003979,WS-001,2025-04-08 18:00:00,12,2025-04-08 06:00:00,3.4,1.4,16.1,partly_cloudy,0,winter_coat_scarf_gloves,7.5,0.9,9.9,drizzle,1,warm_jacket_layers,-4.1,0.5,6.2,0,0,0
FCST-003980,WS-001,2025-04-08 19:00:00,1,2025-04-08 18:00:00,8.5,0.5,6.8,drizzle,1,warm_jacket_layers,8.4,0.5,7.4,drizzle,1,warm_jacket_layers,0.1,0.0,-0.6,1,1,1
FCST-003981,WS-001,2025-04-08 20:00:00,1,2025-04-08 19:00:00,5.5,0.3,9.1,drizzle,1,warm_jacket_layers,5.5,0.3,8.8,drizzle,1,warm_jacket_layers,0.0,0.0,0.3,1,1,1
FCST-003982,WS-001,2025-04-08 21:00:00,12,2025-04-08 09:00:00,2.8,0.2,14.8,drizzle,1,winter_coat_scarf_gloves,5.5,0.1,13.2,drizzle,1,warm_jacket_layers,-2.7,0.1,1.6,1,0,1
FCST-003983,WS-001,2025-04-08 22:00:00,1,2025-04-08 21:00:00,4.4,0.8,8.8,drizzle,1,warm_jacket_layers,4.7,0.8,8.9,drizzle,1,warm_jacket_layers,-0.3,0.0,-0.1,1,1,1
FCST-003984,WS-001,2025-04-08 23:00:00,6,2025-04-08 17:00:00,3.6,0,11.1,drizzle,1,warm_jacket_layers,3.4,0.2,8.4,drizzle,1,warm_jacket_layers,0.2,-0.2,2.7,1,1,1
FCST-003985,WS-008,2025-04-07 00:00:00,12,2025-04-06 12:00:00,9.9,0,1.4,clear,0,light_jacket_or_sweater,5.0,0,0,clear,0,long_sleeves_light_layer,4.9,0,1.4,1,0,1
FCST-003986,WS-008,2025-04-07 01:00:00,24,2025-04-06 01:00:00,14.5,0,13.8,snow,0,light_jacket_or_sweater,6.3,0,4.3,clear,0,warm_jacket_layers,8.2,0,9.5,1,0,0
FCST-003987,WS-008,2025-04-07 02:00:00,6,2025-04-06 20:00:00,6.5,0.0,10.7,clear,0,warm_jacket_layers,5.7,0,15.2,clear,0,warm_jacket_layers,0.8,0.0,-4.5,1,1,1
FCST-003988,WS-008,2025-04-07 03:00:00,6,2025-04-06 21:00:00,5.2,0,21.3,clear,0,warm_jacket_layers,6.6,0,17.4,clear,0,warm_jacket_layers,-1.4,0,3.9,1,1,1
FCST-003989,WS-008,2025-04-07 04:00:00,1,2025-04-07 03:00:00,8.0,0.1,0.0,clear,0,long_sleeves_light_layer,7.5,0,0,clear,0,long_sleeves_light_layer,0.5,0.1,0.0,1,1,1
FCST-003990,WS-008,2025-04-07 05:00:00,12,2025-04-06 17:00:00,14.8,0.1,12.9,clear,0,light_jacket_or_sweater,10.0,0,15.7,clear,0,warm_jacket_layers,4.8,0.1,-2.8,1,0,1
FCST-003991,WS-008,2025-04-07 06:00:00,12,2025-04-06 18:00:00,12.9,0,0,clear,0,light_jacket_or_sweater,13.0,0,2.1,clear,0,light_jacket_or_sweater,-0.1,0,-2.1,1,1,1
FCST-003992,WS-008,2025-04-07 07:00:00,1,2025-04-07 06:00:00,12.2,0.0,3.2,clear,0,light_jacket_or_sweater,12.3,0,3.1,clear,0,light_jacket_or_sweater,-0.1,0.0,0.1,1,1,1
FCST-003993,WS-008,2025-04-07 08:00:00,1,2025-04-07 07:00:00,13.8,0,8.4,clear,0,light_jacket_or_sweater,14.0,0,8.7,clear,0,light_jacket_or_sweater,-0.2,0,-0.3,1,1,1
FCST-003994,WS-008,2025-04-07 09:00:00,24,2025-04-06 09:00:00,6.2,0.6,20.0,fog,0,warm_jacket_layers,14.0,0,0,clear,0,light_jacket_or_sweater,-7.8,0.6,20.0,1,0,0
FCST-003995,WS-008,2025-04-07 10:00:00,6,2025-04-07 04:00:00,15.8,0.4,12.9,clear,0,long_sleeves_light_layer,15.1,0,14.2,clear,0,long_sleeves_light_layer,0.7,0.4,-1.3,1,1,1
FCST-003996,WS-008,2025-04-07 11:00:00,6,2025-04-07 05:00:00,16.8,0.2,7.3,clear,0,long_sleeves_light_layer,15.9,0,4.8,clear,0,long_sleeves_light_layer,0.9,0.2,2.5,1,1,1
FCST-003997,WS-008,2025-04-07 12:00:00,12,2025-04-07 00:00:00,17.2,0,0,clear,0,long_sleeves_light_layer,16.3,0,0,clear,0,long_sleeves_light_layer,0.9,0,0,1,1,1
FCST-003998,WS-008,2025-04-07 13:00:00,1,2025-04-07 12:00:00,14.9,0.0,6.9,clear,0,light_jacket_or_sweater,14.8,0,6.8,clear,0,light_jacket_or_sweater,0.1,0.0,0.1,1,1,1
FCST-003999,WS-008,2025-04-07 14:00:00,24,2025-04-06 14:00:00,14.3,1.0,5.3,clear,0,light_jacket_or_sweater,15.2,0,7.3,clear,0,long_sleeves_light_layer,-0.9,1.0,-2.0,1,0,1
FCST-004000,WS-008,2025-04-07 15:00:00,24,2025-04-06 15:00:00,13.9,1.4,7.6,clear,0,light_jacket_or_sweater,14.1,0,0.6,clear,0,light_jacket_or_sweater,-0.2,1.4,7.0,1,1,1
FCST-004001,WS-008,2025-04-07 16:00:00,1,2025-04-07 15:00:00,13.4,0,1.1,clear,0,light_jacket_or_sweater,13.3,0,0,clear,0,light_jacket_or_sweater,0.1,0,1.1,1,1,1
FCST-004002,WS-008,2025-04-07 17:00:00,12,2025-04-07 05:00:00,14.4,0.0,0,clear,0,light_jacket_or_sweater,12.1,0,3.0,clear,0,light_jacket_or_sweater,2.3,0.0,-3.0,1,1,1
FCST-004003,WS-008,2025-04-07 18:00:00,6,2025-04-07 12:00:00,12.6,0,14.6,clear,0,light_jacket_or_sweater,10.9,0,6.3,clear,0,light_jacket_or_sweater,1.7,0,8.3,1,1,1
FCST-004004,WS-008,2025-04-07 19:00:00,1,2025-04-07 18:00:00,10.2,0.0,2.0,clear,0,light_jacket_or_sweater,10.1,0,1.6,clear,0,light_jacket_or_sweater,0.1,0.0,0.4,1,1,1
FCST-004005,WS-008,2025-04-07 20:00:00,12,2025-04-07 08:00:00,7.6,0,5.7,clear,0,warm_jacket_layers,6.7,0,4.7,clear,0,warm_jacket_layers,0.9,0,1.0,1,1,1
FCST-004006,WS-008,2025-04-07 21:00:00,1,2025-04-07 20:00:00,6.9,0.0,10.5,clear,0,warm_jacket_layers,6.6,0,9.9,clear,0,warm_jacket_layers,0.3,0.0,0.6,1,1,1
FCST-004007,WS-008,2025-04-07 22:00:00,12,2025-04-07 10:00:00,5.9,0.6,11.3,clear,0,warm_jacket_layers,5.0,0,13.0,clear,0,warm_jacket_layers,0.9,0.6,-1.7,1,1,1
FCST-004008,WS-008,2025-04-07 23:00:00,6,2025-04-07 17:00:00,6.8,0.3,7.9,clear,0,warm_jacket_layers,6.1,0,10.6,clear,0,warm_jacket_layers,0.7,0.3,-2.7,1,1,1
FCST-004009,WS-004,2025-01-09 00:00:00,12,2025-01-08 12:00:00,-16.4,1.6,0.9,snow,0,heavy_winter_coat_gloves_hat,-15.6,2.1,3.2,snow,1,heavy_winter_coat_gloves_hat,-0.8,-0.5,-2.3,0,1,1
FCST-004010,WS-004,2025-01-09 01:00:00,6,2025-01-08 19:00:00,-14.6,1.9,0,snow,0,warm_jacket_layers,-13.4,2.0,2.0,snow,0,heavy_winter_coat_gloves_hat,-1.2,-0.1,-2.0,1,0,1
FCST-004011,WS-004,2025-01-09 02:00:00,24,2025-01-08 02:00:00,-12.5,0.1,12.0,snow,0,heavy_winter_coat_gloves_hat,-14.1,1.5,2.3,snow,0,heavy_winter_coat_gloves_hat,1.6,-1.4,9.7,1,1,1
FCST-004012,WS-004,2025-01-09 03:00:00,12,2025-01-08 15:00:00,-10.2,1.8,0,fog,0,warm_jacket_layers,-13.4,1.0,7.1,snow,0,heavy_winter_coat_gloves_hat,3.2,0.8,-7.1,1,0,0
FCST-004013,WS-004,2025-01-09 04:00:00,3,2025-01-09 01:00:00,-11.9,2.2,15.3,snow,1,heavy_winter_coat_gloves_hat,-12.1,2.1,14.4,snow,1,heavy_winter_coat_gloves_hat,0.2,0.1,0.9,1,1,1
FCST-004014,WS-004,2025-01-09 05:00:00,6,2025-01-08 23:00:00,-13.7,2.0,0.5,snow,0,heavy_winter_coat_gloves_hat,-11.4,1.5,1.3,snow,0,heavy_winter_coat_gloves_hat,-2.3,0.5,-0.8,1,1,1
FCST-004015,WS-004,2025-01-09 06:00:00,12,2025-01-08 18:00:00,-15.6,1.2,3.8,partly_cloudy,0,heavy_winter_coat_gloves_hat,-10.0,1.8,7.6,snow,0,heavy_winter_coat_gloves_hat,-5.6,-0.6,-3.8,1,1,0
FCST-004016,WS-004,2025-01-09 07:00:00,1,2025-01-09 06:00:00,-7.4,1.1,15.1,snow,0,heavy_winter_coat_gloves_hat,-7.7,1.1,14.7,snow,0,heavy_winter_coat_gloves_hat,0.3,0.0,0.4,1,1,1
FCST-004017,WS-004,2025-01-09 08:00:00,6,2025-01-09 02:00:00,-11.0,0.9,11.4,snow,0,heavy_winter_coat_gloves_hat,-8.7,1.0,11.6,snow,0,heavy_winter_coat_gloves_hat,-2.3,-0.1,-0.2,1,1,1
FCST-004018,WS-004,2025-01-09 09:00:00,12,2025-01-08 21:00:00,-4.4,0,2.9,snow,0,winter_coat_scarf_gloves,-6.1,0.2,14.1,snow,0,heavy_winter_coat_gloves_hat,1.7,-0.2,-11.2,1,0,1
FCST-004019,WS-004,2025-01-09 10:00:00,12,2025-01-08 22:00:00,-2.2,2.5,6.2,fog,0,winter_coat_scarf_gloves,-6.1,2.0,11.2,snow,0,heavy_winter_coat_gloves_hat,3.9,0.5,-5.0,1,0,0
FCST-004020,WS-004,2025-01-09 11:00:00,1,2025-01-09 10:00:00,-5.5,2.2,1.3,snow,1,winter_coat_scarf_gloves,-5.7,2.2,0,snow,1,light_jacket_or_sweater,0.2,0.0,1.3,1,0,1
FCST-004021,WS-004,2025-01-09 12:00:00,1,2025-01-09 11:00:00,-4.5,0.7,0.1,snow,0,warm_jacket_layers,-4.4,0.6,0,snow,0,light_jacket_or_sweater,-0.1,0.1,0.1,1,0,1
FCST-004022,WS-004,2025-01-09 13:00:00,3,2025-01-09 10:00:00,-4.1,1.4,5.3,snow,0,winter_coat_scarf_gloves,-5.2,1.0,3.7,snow,0,winter_coat_scarf_gloves,1.1,0.4,1.6,1,1,1
FCST-004023,WS-004,2025-01-09 14:00:00,24,2025-01-08 14:00:00,-13.6,0.9,3.1,snow,0,heavy_winter_coat_gloves_hat,-4.9,1.4,15.6,snow,0,heavy_winter_coat_gloves_hat,-8.7,-0.5,-12.5,1,1,1
FCST-004024,WS-004,2025-01-09 15:00:00,24,2025-01-08 15:00:00,-7.8,0.9,19.1,snow,0,heavy_winter_coat_gloves_hat,-7.5,1.3,13.7,snow,0,heavy_winter_coat_gloves_hat,-0.3,-0.4,5.4,1,1,1
FCST-004025,WS-004,2025-01-09 16:00:00,1,2025-01-09 15:00:00,-8.0,1.2,16.8,snow,0,heavy_winter_coat_gloves_hat,-7.9,1.1,16.8,snow,0,heavy_winter_coat_gloves_hat,-0.1,0.1,0.0,1,1,1
FCST-004026,WS-004,2025-01-09 17:00:00,1,2025-01-09 16:00:00,-8.6,0.7,9.5,snow,0,heavy_winter_coat_gloves_hat,-8.4,0.6,10.1,snow,0,heavy_winter_coat_gloves_hat,-0.2,0.1,-0.6,1,1,1
FCST-004027,WS-004,2025-01-09 18:00:00,6,2025-01-09 12:00:00,-10.6,1.0,13.7,snow,0,heavy_winter_coat_gloves_hat,-10.2,1.3,14.9,snow,0,heavy_winter_coat_gloves_hat,-0.4,-0.3,-1.2,1,1,1
FCST-004028,WS-004,2025-01-09 19:00:00,24,2025-01-08 19:00:00,-12.0,0,21.3,snow,0,heavy_winter_coat_gloves_hat,-11.6,0.2,14.2,snow,0,heavy_winter_coat_gloves_hat,-0.4,-0.2,7.1,1,1,1
FCST-004029,WS-004,2025-01-09 20:00:00,1,2025-01-09 19:00:00,-13.2,0.0,15.2,snow,0,heavy_winter_coat_gloves_hat,-13.1,0.1,15.4,snow,0,heavy_winter_coat_gloves_hat,-0.1,-0.1,-0.2,1,1,1
FCST-004030,WS-004,2025-01-09 21:00:00,6,2025-01-09 15:00:00,-13.4,0.6,17.4,snow,0,heavy_winter_coat_gloves_hat,-13.9,0.4,20.2,snow,0,heavy_winter_coat_gloves_hat,0.5,0.2,-2.8,1,1,1
FCST-004031,WS-004,2025-01-09 22:00:00,3,2025-01-09 19:00:00,-15.0,0.3,2.6,snow,0,heavy_winter_coat_gloves_hat,-16.5,0.3,3.7,snow,0,heavy_winter_coat_gloves_hat,1.5,0.0,-1.1,1,1,1
FCST-004032,WS-004,2025-01-09 23:00:00,12,2025-01-09 11:00:00,-15.0,1.0,19.6,snow,0,heavy_winter_coat_gloves_hat,-16.4,1.3,8.0,snow,0,heavy_winter_coat_gloves_hat,1.4,-0.3,11.6,1,1,1
FCST-004033,WS-010,2025-03-29 00:00:00,3,2025-03-28 21:00:00,3.8,0,6.3,clear,0,warm_jacket_layers,3.8,0,5.9,clear,0,warm_jacket_layers,0.0,0,0.4,1,1,1
FCST-004034,WS-010,2025-03-29 01:00:00,1,2025-03-29 00:00:00,3.6,0,14.6,clear,0,warm_jacket_layers,3.8,0,14.4,clear,0,warm_jacket_layers,-0.2,0,0.2,1,1,1
FCST-004035,WS-010,2025-03-29 02:00:00,24,2025-03-28 02:00:00,0.1,0,0,snow,0,light_jacket_or_sweater,4.2,0,8.2,clear,0,warm_jacket_layers,-4.1,0,-8.2,1,0,0
FCST-004036,WS-010,2025-03-29 03:00:00,12,2025-03-28 15:00:00,4.1,0.5,22.0,clear,0,winter_coat_scarf_gloves,5.6,0,13.7,clear,0,warm_jacket_layers,-1.5,0.5,8.3,1,0,1
FCST-004037,WS-010,2025-03-29 04:00:00,12,2025-03-28 16:00:00,2.8,0.6,0.3,clear,0,warm_jacket_layers,4.4,0,5.3,clear,0,warm_jacket_layers,-1.6,0.6,-5.0,1,1,1
FCST-004038,WS-010,2025-03-29 05:00:00,1,2025-03-29 04:00:00,7.4,0,10.6,clear,0,warm_jacket_layers,7.6,0,10.5,clear,0,warm_jacket_layers,-0.2,0,0.1,1,1,1
FCST-004039,WS-010,2025-03-29 06:00:00,24,2025-03-28 06:00:00,4.3,0.2,3.8,heavy_rain,1,warm_jacket_layers,7.9,0,9.5,clear,0,warm_jacket_layers,-3.6,0.2,-5.7,0,1,0
FCST-004040,WS-010,2025-03-29 07:00:00,12,2025-03-28 19:00:00,10.6,0,24.7,clear,0,light_jacket_or_sweater,9.5,0,24.7,clear,0,warm_jacket_layers,1.1,0,0.0,1,0,1
FCST-004041,WS-010,2025-03-29 08:00:00,6,2025-03-29 02:00:00,9.8,0.1,21.3,clear,0,warm_jacket_layers,10.6,0,15.9,clear,0,light_jacket_or_sweater,-0.8,0.1,5.4,1,0,1
FCST-004042,WS-010,2025-03-29 09:00:00,1,2025-03-29 08:00:00,11.1,0,0,clear,0,light_jacket_or_sweater,11.1,0,0,clear,0,light_jacket_or_sweater,0.0,0,0,1,1,1
FCST-004043,WS-010,2025-03-29 10:00:00,1,2025-03-29 09:00:00,13.0,0,8.2,clear,0,light_jacket_or_sweater,13.1,0,7.7,clear,0,light_jacket_or_sweater,-0.1,0,0.5,1,1,1
FCST-004044,WS-010,2025-03-29 11:00:00,12,2025-03-28 23:00:00,10.1,0.7,0,clear,0,light_jacket_or_sweater,12.8,0,0,clear,0,light_jacket_or_sweater,-2.7,0.7,0,1,1,1
FCST-004045,WS-010,2025-03-29 12:00:00,24,2025-03-28 12:00:00,7.6,0,6.6,partly_cloudy,0,warm_jacket_layers,12.5,0,11.4,clear,0,light_jacket_or_sweater,-4.9,0,-4.8,1,0,0
FCST-004046,WS-010,2025-03-29 13:00:00,12,2025-03-29 01:00:00,12.4,0,9.1,clear,0,light_jacket_or_sweater,13.3,0,10.3,clear,0,light_jacket_or_sweater,-0.9,0,-1.2,1,1,1
FCST-004047,WS-010,2025-03-29 14:00:00,6,2025-03-29 08:00:00,12.1,0,26.9,clear,0,light_jacket_or_sweater,12.0,0,21.1,clear,0,light_jacket_or_sweater,0.1,0,5.8,1,1,1
FCST-004048,WS-010,2025-03-29 15:00:00,24,2025-03-28 15:00:00,11.2,0,12.9,clear,0,light_jacket_or_sweater,11.2,0,7.2,clear,0,light_jacket_or_sweater,0.0,0,5.7,1,1,1
FCST-004049,WS-010,2025-03-29 16:00:00,12,2025-03-29 04:00:00,14.8,0.3,9.5,fog,0,light_jacket_or_sweater,11.2,0,8.4,clear,0,light_jacket_or_sweater,3.6,0.3,1.1,1,1,0
FCST-004050,WS-010,2025-03-29 17:00:00,1,2025-03-29 16:00:00,11.5,0,0,clear,0,light_jacket_or_sweater,11.6,0,0,clear,0,light_jacket_or_sweater,-0.1,0,0,1,1,1
FCST-004051,WS-010,2025-03-29 18:00:00,6,2025-03-29 12:00:00,11.6,0,7.6,clear,0,light_jacket_or_sweater,8.8,0,6.2,clear,0,light_jacket_or_sweater,2.8,0,1.4,1,1,1
FCST-004052,WS-010,2025-03-29 19:00:00,6,2025-03-29 13:00:00,4.0,0,0,clear,0,long_sleeves_light_layer,6.3,0,1.8,clear,0,warm_jacket_layers,-2.3,0,-1.8,1,0,1
FCST-004053,WS-010,2025-03-29 20:00:00,6,2025-03-29 14:00:00,5.6,0.5,7.5,clear,0,warm_jacket_layers,6.3,0,8.4,clear,0,warm_jacket_layers,-0.7,0.5,-0.9,1,1,1
FCST-004054,WS-010,2025-03-29 21:00:00,3,2025-03-29 18:00:00,3.9,0.2,21.2,clear,0,winter_coat_scarf_gloves,4.1,0,20.4,clear,0,winter_coat_scarf_gloves,-0.2,0.2,0.8,1,1,1
FCST-004055,WS-010,2025-03-29 22:00:00,3,2025-03-29 19:00:00,4.0,0.0,6.7,clear,0,warm_jacket_layers,4.5,0,6.6,clear,0,warm_jacket_layers,-0.5,0.0,0.1,1,1,1
FCST-004056,WS-010,2025-03-29 23:00:00,12,2025-03-29 11:00:00,2.2,0.3,2.5,clear,0,warm_jacket_layers,3.8,0,10.3,clear,0,warm_jacket_layers,-1.6,0.3,-7.8,1,1,1
FCST-004057,WS-005,2025-05-07 00:00:00,24,2025-05-06 00:00:00,15.2,0,0.3,clear,0,long_sleeves_light_layer,13.2,0,16.0,clear,0,light_jacket_or_sweater,2.0,0,-15.7,1,0,1
FCST-004058,WS-005,2025-05-07 01:00:00,24,2025-05-06 01:00:00,15.9,0.7,0,rain,1,long_sleeves_light_layer,12.1,0,6.5,clear,0,light_jacket_or_sweater,3.8,0.7,-6.5,0,0,0
FCST-004059,WS-005,2025-05-07 02:00:00,24,2025-05-06 02:00:00,12.1,0,4.9,clear,0,light_jacket_or_sweater,11.5,0,5.5,clear,0,light_jacket_or_sweater,0.6,0,-0.6,1,1,1
FCST-004060,WS-005,2025-05-07 03:00:00,12,2025-05-06 15:00:00,13.6,0.4,13.0,clear,0,light_jacket_or_sweater,11.7,0,15.0,clear,0,light_jacket_or_sweater,1.9,0.4,-2.0,1,1,1
FCST-004061,WS-005,2025-05-07 04:00:00,3,2025-05-07 01:00:00,12.3,0.0,10.2,clear,0,light_jacket_or_sweater,13.3,0,8.3,clear,0,light_jacket_or_sweater,-1.0,0.0,1.9,1,1,1
FCST-004062,WS-005,2025-05-07 05:00:00,24,2025-05-06 05:00:00,9.3,0,20.8,fog,0,warm_jacket_layers,15.0,0,8.5,clear,0,long_sleeves_light_layer,-5.7,0,12.3,1,0,0
FCST-004063,WS-005,2025-05-07 06:00:00,24,2025-05-06 06:00:00,18.6,0,7.4,clear,0,long_sleeves_light_layer,15.9,0,7.3,clear,0,long_sleeves_light_layer,2.7,0,0.1,1,1,1
FCST-004064,WS-005,2025-05-07 07:00:00,12,2025-05-06 19:00:00,16.8,0.0,0,clear,0,long_sleeves_light_layer,17.5,0,0.9,clear,0,long_sleeves_light_layer,-0.7,0.0,-0.9,1,1,1
FCST-004065,WS-005,2025-05-07 08:00:00,1,2025-05-07 07:00:00,18.9,0,16.5,clear,0,long_sleeves_light_layer,18.8,0,16.7,clear,0,long_sleeves_light_layer,0.1,0,-0.2,1,1,1
FCST-004066,WS-005,2025-05-07 09:00:00,3,2025-05-07 06:00:00,18.5,0.1,21.7,clear,0,long_sleeves_light_layer,18.3,0,20.1,clear,0,long_sleeves_light_layer,0.2,0.1,1.6,1,1,1
FCST-004067,WS-005,2025-05-07 10:00:00,1,2025-05-07 09:00:00,20.8,0.1,11.3,clear,0,long_sleeves_light_layer,20.7,0,9.9,clear,0,long_sleeves_light_layer,0.1,0.1,1.4,1,1,1
FCST-004068,WS-005,2025-05-07 11:00:00,12,2025-05-06 23:00:00,20.2,0,3.1,clear,0,long_sleeves_light_layer,22.2,0,8.3,clear,0,t_shirt_comfortable,-2.0,0,-5.2,1,0,1
FCST-004069,WS-005,2025-05-07 12:00:00,1,2025-05-07 11:00:00,20.0,0.0,1.0,clear,0,long_sleeves_light_layer,20.2,0,0.8,clear,0,long_sleeves_light_layer,-0.2,0.0,0.2,1,1,1
FCST-004070,WS-005,2025-05-07 13:00:00,1,2025-05-07 12:00:00,19.4,0.0,18.6,clear,0,long_sleeves_light_layer,19.5,0,17.7,clear,0,long_sleeves_light_layer,-0.1,0.0,0.9,1,1,1
FCST-004071,WS-005,2025-05-07 14:00:00,1,2025-05-07 13:00:00,18.1,0.0,0.2,clear,0,long_sleeves_light_layer,18.5,0,0,clear,0,long_sleeves_light_layer,-0.4,0.0,0.2,1,1,1
FCST-004072,WS-005,2025-05-07 15:00:00,24,2025-05-06 15:00:00,19.6,0,20.2,clear,0,long_sleeves_light_layer,20.1,0,18.1,clear,0,long_sleeves_light_layer,-0.5,0,2.1,1,1,1
FCST-004073,WS-005,2025-05-07 16:00:00,6,2025-05-07 10:00:00,18.2,0,15.5,clear,0,long_sleeves_light_layer,17.9,0,18.1,clear,0,long_sleeves_light_layer,0.3,0,-2.6,1,1,1
FCST-004074,WS-005,2025-05-07 17:00:00,6,2025-05-07 11:00:00,19.1,0,14.4,clear,0,long_sleeves_light_layer,17.6,0,9.4,clear,0,long_sleeves_light_layer,1.5,0,5.0,1,1,1
FCST-004075,WS-005,2025-05-07 18:00:00,12,2025-05-07 06:00:00,13.8,1.1,22.2,clear,0,light_jacket_or_sweater,15.6,0,17.9,clear,0,long_sleeves_light_layer,-1.8,1.1,4.3,1,0,1
FCST-004076,WS-005,2025-05-07 19:00:00,1,2025-05-07 18:00:00,14.6,0,6.4,clear,0,light_jacket_or_sweater,14.6,0,5.5,clear,0,light_jacket_or_sweater,0.0,0,0.9,1,1,1
FCST-004077,WS-005,2025-05-07 20:00:00,6,2025-05-07 14:00:00,13.8,0.3,1.6,clear,0,light_jacket_or_sweater,13.1,0,0,clear,0,light_jacket_or_sweater,0.7,0.3,1.6,1,1,1
FCST-004078,WS-005,2025-05-07 21:00:00,1,2025-05-07 20:00:00,12.2,0.1,13.3,clear,0,light_jacket_or_sweater,12.2,0,13.4,clear,0,light_jacket_or_sweater,0.0,0.1,-0.1,1,1,1
FCST-004079,WS-005,2025-05-07 22:00:00,24,2025-05-06 22:00:00,8.9,0,7.3,heavy_rain,1,warm_jacket_layers,13.1,0,9.5,clear,0,light_jacket_or_sweater,-4.2,0,-2.2,0,0,0
FCST-004080,WS-005,2025-05-07 23:00:00,6,2025-05-07 17:00:00,10.8,0,21.1,clear,0,light_jacket_or_sweater,10.8,0,14.0,clear,0,light_jacket_or_sweater,0.0,0,7.1,1,1,1
FCST-004081,WS-005,2025-03-16 00:00:00,1,2025-03-15 23:00:00,-8.6,1.9,16.3,snow,0,heavy_winter_coat_gloves_hat,-8.5,2.0,15.8,snow,0,heavy_winter_coat_gloves_hat,-0.1,-0.1,0.5,1,1,1
