summary_id,station_id,station_name,climate_zone,date,month,day_of_week,is_weekend,season,temp_min_c,temp_max_c,temp_avg_c,feels_like_min_c,feels_like_max_c,total_precipitation_mm,snow_hours,rain_hours,max_wind_kmh,max_gust_kmh,avg_humidity_pct,max_uv_index,dominant_condition,thunderstorm_occurred,avg_outdoor_suitability,best_outdoor_hour,umbrella_recommended,clothing_morning,clothing_afternoon,clothing_evening,day_summary_text
DAY-01584,WS-009,Erzincan,highland,2025-05-16,5,4,0,spring,8.4,20.2,14.2,6.4,20.2,20.4,0,23,21.4,26.1,75.1,4.5,drizzle,0,6.2,19,1,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Drizzle day. Temp 8.4–20.2°C. Rain 20.4mm. Best time outdoors: 19:00.
DAY-01585,WS-009,Erzincan,highland,2025-05-17,5,5,1,spring,3.4,14.4,8.8,-0.7,17.4,0,0,0,20.3,35.1,54.7,7.5,clear,0,10.0,6,0,warm_jacket_layers,light_jacket_or_sweater,long_sleeves_light_layer,Clear day. Temp 3.4–14.4°C. Best time outdoors: 6:00.
DAY-01586,WS-009,Erzincan,highland,2025-05-18,5,6,1,spring,6.5,18.8,12.9,4.6,18.8,0,0,0,20.3,31.8,56.4,7.8,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 6.5–18.8°C. Best time outdoors: 6:00.
DAY-01587,WS-009,Erzincan,highland,2025-05-19,5,0,0,spring,3.5,15.4,9.6,1.6,16.5,0,0,0,22.8,40.2,50.6,8.0,clear,0,10.0,6,0,light_jacket_or_sweater,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 3.5–15.4°C. Best time outdoors: 6:00.
DAY-01588,WS-009,Erzincan,highland,2025-05-20,5,1,0,spring,7.4,18.6,12.9,4.2,19.1,0,0,0,22.7,34.0,50.4,7.8,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 7.4–18.6°C. Best time outdoors: 6:00.
DAY-01589,WS-009,Erzincan,highland,2025-05-21,5,2,0,spring,7.6,18.0,12.9,4.3,19.1,17.8,0,24,20.7,33.1,80.0,4.2,drizzle,0,6.0,6,1,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Drizzle day. Temp 7.6–18.0°C. Rain 17.8mm. Best time outdoors: 6:00.
DAY-01590,WS-009,Erzincan,highland,2025-05-22,5,3,0,spring,9.8,20.5,14.3,8.1,20.5,0,0,0,18.9,32.4,50.0,8.2,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 9.8–20.5°C. Best time outdoors: 6:00.
DAY-01591,WS-009,Erzincan,highland,2025-05-23,5,4,0,spring,7.0,17.1,12.0,3.5,17.1,38.9,0,23,20.7,38.6,76.9,4.4,drizzle,1,5.7,10,1,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Drizzle day. Temp 7.0–17.1°C. Rain 38.9mm. Best time outdoors: 10:00.
DAY-01592,WS-009,Erzincan,highland,2025-05-24,5,5,1,spring,12.1,23.0,17.3,12.1,23.0,0,0,0,21.1,36.8,49.0,8.5,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 12.1–23.0°C. Best time outdoors: 6:00.
DAY-01593,WS-009,Erzincan,highland,2025-05-25,5,6,1,spring,8.7,20.0,14.5,6.4,20.0,0,0,0,19.4,36.4,50.5,8.3,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 8.7–20.0°C. Best time outdoors: 6:00.
DAY-01594,WS-009,Erzincan,highland,2025-05-26,5,0,0,spring,7.4,18.1,12.5,4.6,18.1,5.9,0,21,21.7,30.8,72.0,4.5,drizzle,0,6.5,7,1,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Drizzle day. Temp 7.4–18.1°C. Rain 5.9mm. Best time outdoors: 7:00.
DAY-01595,WS-009,Erzincan,highland,2025-05-27,5,1,0,spring,7.4,17.4,12.6,5.5,19.1,0,0,0,20.4,37.9,48.1,7.7,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,long_sleeves_light_layer,Clear day. Temp 7.4–17.4°C. Best time outdoors: 6:00.
DAY-01596,WS-009,Erzincan,highland,2025-05-28,5,2,0,spring,5.6,17.2,11.6,2.8,17.7,0,0,0,20.6,40.1,45.9,7.2,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,warm_jacket_layers,Clear day. Temp 5.6–17.2°C. Best time outdoors: 6:00.
DAY-01597,WS-009,Erzincan,highland,2025-05-29,5,3,0,spring,7.2,18.0,12.5,3.8,18.8,0,0,0,22.4,37.4,52.2,8.0,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 7.2–18.0°C. Best time outdoors: 6:00.
DAY-01598,WS-009,Erzincan,highland,2025-05-30,5,4,0,spring,4.5,15.6,9.9,3.0,15.6,21.3,0,23,17.4,29.4,75.7,4.4,drizzle,0,6.2,6,1,light_jacket_or_sweater,light_jacket_or_sweater,warm_jacket_layers,Drizzle day. Temp 4.5–15.6°C. Rain 21.3mm. Best time outdoors: 6:00.
DAY-01599,WS-009,Erzincan,highland,2025-05-31,5,5,1,spring,9.0,20.3,14.5,6.5,20.3,0,0,0,23.1,35.4,47.0,8.0,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 9.0–20.3°C. Best time outdoors: 6:00.
DAY-01600,WS-009,Erzincan,highland,2025-06-01,6,6,1,summer,12.9,24.6,19.3,12.9,24.6,0,0,0,18.7,31.8,47.6,8.5,clear,0,10.0,6,0,long_sleeves_light_layer,t_shirt_comfortable,long_sleeves_light_layer,Clear day. Temp 12.9–24.6°C. Best time outdoors: 6:00.
DAY-01601,WS-009,Erzincan,highland,2025-06-02,6,0,0,summer,11.2,23.0,16.9,11.2,23.0,0,0,0,25.5,38.5,50.9,8.6,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 11.2–23.0°C. Best time outdoors: 6:00.
DAY-01602,WS-009,Erzincan,highland,2025-06-03,6,1,0,summer,13.8,25.0,19.5,13.8,25.0,0,0,0,19.4,30.9,55.4,8.3,clear,0,10.0,6,0,long_sleeves_light_layer,t_shirt_comfortable,long_sleeves_light_layer,Clear day. Temp 13.8–25.0°C. Best time outdoors: 6:00.
DAY-01603,WS-009,Erzincan,highland,2025-06-04,6,2,0,summer,11.2,22.9,16.7,11.2,22.9,0,0,0,20.5,39.7,48.0,8.9,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 11.2–22.9°C. Best time outdoors: 6:00.
DAY-01604,WS-009,Erzincan,highland,2025-06-05,6,3,0,summer,15.2,24.6,19.7,15.2,24.6,0,0,0,24.8,43.9,50.7,9.2,clear,0,10.0,6,0,long_sleeves_light_layer,t_shirt_comfortable,long_sleeves_light_layer,Clear day. Temp 15.2–24.6°C. Best time outdoors: 6:00.
DAY-01605,WS-009,Erzincan,highland,2025-06-06,6,4,0,summer,16.7,28.2,22.6,16.7,27.6,0,0,0,18.7,31.8,48.2,9.1,clear,0,10.0,6,0,t_shirt_comfortable,t_shirt_comfortable,long_sleeves_light_layer,Clear day. Temp 16.7–28.2°C. Best time outdoors: 6:00.
DAY-01606,WS-009,Erzincan,highland,2025-06-07,6,5,1,summer,13.2,25.3,19.6,13.2,25.3,25.1,0,24,27.3,45.2,79.0,4.7,drizzle,0,6.0,6,1,long_sleeves_light_layer,t_shirt_comfortable,long_sleeves_light_layer,Drizzle day. Temp 13.2–25.3°C. Rain 25.1mm. Best time outdoors: 6:00.
DAY-01607,WS-009,Erzincan,highland,2025-06-08,6,6,1,summer,14.2,26.7,21.2,14.2,26.7,0,0,0,22.7,34.9,54.1,8.2,clear,0,10.0,6,0,long_sleeves_light_layer,t_shirt_comfortable,long_sleeves_light_layer,Clear day. Temp 14.2–26.7°C. Best time outdoors: 6:00.
DAY-01608,WS-009,Erzincan,highland,2025-06-09,6,0,0,summer,12.2,24.9,18.4,12.2,24.9,22.9,0,23,18.6,32.7,77.6,4.7,drizzle,0,6.2,11,1,long_sleeves_light_layer,t_shirt_comfortable,long_sleeves_light_layer,Drizzle day. Temp 12.2–24.9°C. Rain 22.9mm. Best time outdoors: 11:00.
DAY-01609,WS-009,Erzincan,highland,2025-06-10,6,1,0,summer,15.7,26.7,21.5,15.7,26.7,0,0,0,15.0,21.5,51.9,7.5,clear,0,10.0,6,0,long_sleeves_light_layer,t_shirt_comfortable,long_sleeves_light_layer,Clear day. Temp 15.7–26.7°C. Best time outdoors: 6:00.
DAY-01610,WS-009,Erzincan,highland,2025-06-11,6,2,0,summer,9.3,21.7,15.5,7.4,21.7,0,0,0,17.0,32.4,49.9,9.1,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 9.3–21.7°C. Best time outdoors: 6:00.
DAY-01611,WS-009,Erzincan,highland,2025-06-12,6,3,0,summer,9.8,21.1,14.6,9.8,21.1,0,0,0,13.0,22.4,52.0,8.7,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 9.8–21.1°C. Best time outdoors: 6:00.
DAY-01612,WS-009,Erzincan,highland,2025-06-13,6,4,0,summer,12.6,22.3,17.7,12.6,22.3,0,0,0,19.6,33.5,50.9,8.9,clear,0,10.0,6,0,long_sleeves_light_layer,t_shirt_comfortable,long_sleeves_light_layer,Clear day. Temp 12.6–22.3°C. Best time outdoors: 6:00.
DAY-01613,WS-009,Erzincan,highland,2025-06-14,6,5,1,summer,12.5,23.4,17.7,12.5,23.4,0,0,0,17.2,32.3,50.6,8.4,clear,0,10.0,6,0,long_sleeves_light_layer,t_shirt_comfortable,long_sleeves_light_layer,Clear day. Temp 12.5–23.4°C. Best time outdoors: 6:00.
DAY-01614,WS-009,Erzincan,highland,2025-06-15,6,6,1,summer,16.4,28.0,22.1,16.4,29.2,0,0,0,19.0,34.4,47.7,7.9,clear,0,10.0,6,0,t_shirt_comfortable,light_breathable_clothing,long_sleeves_light_layer,Clear day. Temp 16.4–28.0°C. Best time outdoors: 6:00.
DAY-01615,WS-009,Erzincan,highland,2025-06-16,6,0,0,summer,11.9,23.1,17.7,11.9,23.1,0,0,0,21.2,28.5,53.3,9.3,clear,0,10.0,6,0,long_sleeves_light_layer,t_shirt_comfortable,long_sleeves_light_layer,Clear day. Temp 11.9–23.1°C. Best time outdoors: 6:00.
DAY-01616,WS-009,Erzincan,highland,2025-06-17,6,1,0,summer,9.6,21.2,15.2,7.7,21.2,0,0,0,15.8,22.7,54.2,8.2,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 9.6–21.2°C. Best time outdoors: 6:00.
DAY-01617,WS-009,Erzincan,highland,2025-06-18,6,2,0,summer,14.4,24.4,18.5,14.4,24.4,0,0,0,18.0,29.8,48.6,8.2,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,long_sleeves_light_layer,Clear day. Temp 14.4–24.4°C. Best time outdoors: 6:00.
DAY-01618,WS-009,Erzincan,highland,2025-06-19,6,3,0,summer,11.4,22.2,16.8,11.4,22.2,0,0,0,20.3,36.0,51.5,8.9,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 11.4–22.2°C. Best time outdoors: 6:00.
DAY-01619,WS-009,Erzincan,highland,2025-06-20,6,4,0,summer,11.1,22.8,17.1,11.1,22.8,0,0,0,19.0,27.2,46.2,8.6,clear,0,10.0,6,0,long_sleeves_light_layer,t_shirt_comfortable,light_jacket_or_sweater,Clear day. Temp 11.1–22.8°C. Best time outdoors: 6:00.
DAY-01620,WS-009,Erzincan,highland,2025-06-21,6,5,1,summer,12.9,25.8,19.7,12.9,25.8,0,0,0,20.0,28.4,48.3,8.5,clear,0,10.0,6,0,long_sleeves_light_layer,t_shirt_comfortable,long_sleeves_light_layer,Clear day. Temp 12.9–25.8°C. Best time outdoors: 6:00.
DAY-01621,WS-009,Erzincan,highland,2025-06-22,6,6,1,summer,11.2,22.2,16.3,11.2,22.2,0,0,0,16.9,20.9,49.7,8.6,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 11.2–22.2°C. Best time outdoors: 6:00.
DAY-01622,WS-009,Erzincan,highland,2025-06-23,6,0,0,summer,12.0,24.1,18.6,12.0,24.1,0,0,0,22.2,41.6,52.6,8.3,clear,0,10.0,6,0,long_sleeves_light_layer,t_shirt_comfortable,long_sleeves_light_layer,Clear day. Temp 12.0–24.1°C. Best time outdoors: 6:00.
DAY-01623,WS-009,Erzincan,highland,2025-06-24,6,1,0,summer,9.0,20.4,14.4,8.4,20.4,0,0,0,19.3,31.2,47.6,8.5,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 9.0–20.4°C. Best time outdoors: 6:00.
DAY-01624,WS-009,Erzincan,highland,2025-06-25,6,2,0,summer,12.5,24.0,18.2,12.5,24.0,0,0,0,19.4,27.9,51.7,9.3,clear,0,10.0,6,0,long_sleeves_light_layer,t_shirt_comfortable,light_jacket_or_sweater,Clear day. Temp 12.5–24.0°C. Best time outdoors: 6:00.
DAY-01625,WS-009,Erzincan,highland,2025-06-26,6,3,0,summer,10.8,22.6,16.2,10.8,22.6,0,0,0,14.7,23.3,51.1,9.5,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 10.8–22.6°C. Best time outdoors: 6:00.
DAY-01626,WS-009,Erzincan,highland,2025-06-27,6,4,0,summer,13.3,25.1,18.5,13.3,25.1,0,0,0,18.3,35.6,48.0,7.3,clear,0,10.0,6,0,long_sleeves_light_layer,t_shirt_comfortable,long_sleeves_light_layer,Clear day. Temp 13.3–25.1°C. Best time outdoors: 6:00.
DAY-01627,WS-009,Erzincan,highland,2025-06-28,6,5,1,summer,16.4,28.8,23.0,16.4,31.5,0,0,0,17.5,29.9,51.1,8.8,clear,0,10.0,6,0,t_shirt_comfortable,light_breathable_clothing,long_sleeves_light_layer,Clear day. Temp 16.4–28.8°C. Best time outdoors: 6:00.
DAY-01628,WS-009,Erzincan,highland,2025-06-29,6,6,1,summer,11.1,22.5,17.0,11.1,22.5,0,0,0,21.4,42.0,49.5,8.5,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 11.1–22.5°C. Best time outdoors: 6:00.
DAY-01629,WS-009,Erzincan,highland,2025-06-30,6,0,0,summer,15.4,25.2,20.4,15.4,25.2,0,0,0,19.9,39.0,51.1,8.5,clear,0,10.0,6,0,long_sleeves_light_layer,t_shirt_comfortable,long_sleeves_light_layer,Clear day. Temp 15.4–25.2°C. Best time outdoors: 6:00.
DAY-01630,WS-010,Malatya,semi-arid,2025-01-01,1,2,0,winter,-7.3,2.6,-2.4,-12.2,12.1,0,0,0,16.9,28.2,54.3,1.9,clear,0,7.9,8,0,light_jacket_or_sweater,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Clear day. Temp -7.3–2.6°C. Best time outdoors: 8:00.
DAY-01631,WS-010,Malatya,semi-arid,2025-01-02,1,3,0,winter,-4.4,6.1,0.5,-11.8,16.9,0,0,0,28.6,49.8,52.5,2.0,clear,0,8.4,6,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -4.4–6.1°C. Best time outdoors: 6:00.
DAY-01632,WS-010,Malatya,semi-arid,2025-01-03,1,4,0,winter,-10.3,1.6,-4.5,-17.6,12.4,0,0,0,18.6,27.1,48.8,2.0,clear,0,6.8,11,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -10.3–1.6°C. Best time outdoors: 11:00.
DAY-01633,WS-010,Malatya,semi-arid,2025-01-04,1,5,1,winter,-12.6,-1.8,-7.5,-18.3,9.2,0,0,0,18.4,36.4,47.4,2.0,clear,0,5.7,10,0,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -12.6–-1.8°C. Best time outdoors: 10:00.
DAY-01634,WS-010,Malatya,semi-arid,2025-01-05,1,6,1,winter,-15.3,-2.0,-7.5,-22.2,6.3,0,0,0,21.7,40.4,50.6,1.6,clear,0,5.6,13,0,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,warm_jacket_layers,Clear day. Temp -15.3–-2.0°C. Best time outdoors: 13:00.
DAY-01635,WS-010,Malatya,semi-arid,2025-01-06,1,0,0,winter,-12.5,-1.9,-7.2,-18.0,10.4,0,0,0,16.8,32.6,48.3,2.0,clear,0,5.8,7,0,winter_coat_scarf_gloves,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp -12.5–-1.9°C. Best time outdoors: 7:00.
DAY-01636,WS-010,Malatya,semi-arid,2025-01-07,1,1,0,winter,-12.6,0.5,-5.7,-15.5,9.9,15.6,22,1,22.1,36.9,74.1,1.1,snow,0,0.8,8,1,light_jacket_or_sweater,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Snow day. Temp -12.6–0.5°C. Rain 15.6mm. Best time outdoors: 8:00.
DAY-01637,WS-010,Malatya,semi-arid,2025-01-08,1,2,0,winter,-5.0,6.3,0.4,-9.8,16.0,0,0,0,20.8,35.4,45.8,2.1,clear,0,8.7,6,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -5.0–6.3°C. Best time outdoors: 6:00.
DAY-01638,WS-010,Malatya,semi-arid,2025-01-09,1,3,0,winter,-5.8,5.4,-0.4,-11.3,15.4,18.2,11,11,17.7,34.2,77.7,1.0,snow,0,3.7,15,1,winter_coat_scarf_gloves,warm_jacket_layers,light_jacket_or_sweater,Snow day. Temp -5.8–5.4°C. Rain 18.2mm. Best time outdoors: 15:00.
DAY-01639,WS-010,Malatya,semi-arid,2025-01-10,1,4,0,winter,-7.5,3.4,-2.6,-13.1,14.6,23.6,16,8,20.2,37.2,74.3,1.0,snow,0,2.4,9,1,light_jacket_or_sweater,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Snow day. Temp -7.5–3.4°C. Rain 23.6mm. Best time outdoors: 9:00.
DAY-01640,WS-010,Malatya,semi-arid,2025-01-11,1,5,1,winter,-10.5,-0.1,-5.7,-18.4,13.1,0,0,0,20.6,32.6,50.2,1.9,clear,0,6.3,8,0,winter_coat_scarf_gloves,light_jacket_or_sweater,light_jacket_or_sweater,Clear day. Temp -10.5–-0.1°C. Best time outdoors: 8:00.
DAY-01641,WS-010,Malatya,semi-arid,2025-01-12,1,6,1,winter,-9.4,1.4,-4.0,-15.6,13.8,0,0,0,24.0,43.8,48.2,1.9,clear,0,7.2,9,0,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -9.4–1.4°C. Best time outdoors: 9:00.
DAY-01642,WS-010,Malatya,semi-arid,2025-01-13,1,0,0,winter,-12.1,-0.4,-6.1,-19.1,1.4,0,0,0,18.5,36.3,51.9,1.9,clear,0,6.2,10,0,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -12.1–-0.4°C. Best time outdoors: 10:00.
DAY-01643,WS-010,Malatya,semi-arid,2025-01-14,1,1,0,winter,-8.6,3.4,-2.9,-11.4,12.4,21.8,16,7,16.7,26.6,77.7,1.0,snow,0,2.6,9,1,warm_jacket_layers,warm_jacket_layers,heavy_winter_coat_gloves_hat,Snow day. Temp -8.6–3.4°C. Rain 21.8mm. Best time outdoors: 9:00.
DAY-01644,WS-010,Malatya,semi-arid,2025-01-15,1,2,0,winter,-7.6,4.8,-1.5,-12.8,12.2,0,0,0,20.8,37.7,47.6,1.7,clear,0,7.8,8,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -7.6–4.8°C. Best time outdoors: 8:00.
DAY-01645,WS-010,Malatya,semi-arid,2025-01-16,1,3,0,winter,-10.4,1.1,-5.0,-15.8,12.2,0,0,0,20.6,34.5,50.4,2.0,clear,0,7.1,12,0,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,light_jacket_or_sweater,Clear day. Temp -10.4–1.1°C. Best time outdoors: 12:00.
DAY-01646,WS-010,Malatya,semi-arid,2025-01-17,1,4,0,winter,-15.8,-5.2,-10.8,-26.1,9.9,10.7,21,0,26.6,50.5,76.7,1.1,snow,0,0.7,15,1,heavy_winter_coat_gloves_hat,heavy_winter_coat_gloves_hat,heavy_winter_coat_gloves_hat,Snow day. Temp -15.8–-5.2°C. Rain 10.7mm. Best time outdoors: 15:00.
DAY-01647,WS-010,Malatya,semi-arid,2025-01-18,1,5,1,winter,-7.3,3.7,-2.4,-12.2,15.2,0,0,0,22.4,36.5,49.6,1.9,clear,0,7.7,9,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Clear day. Temp -7.3–3.7°C. Best time outdoors: 9:00.
DAY-01648,WS-010,Malatya,semi-arid,2025-01-19,1,6,1,winter,-13.0,-1.6,-6.9,-20.5,11.6,0,0,0,19.8,29.1,51.0,2.0,clear,0,6.1,6,0,light_jacket_or_sweater,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -13.0–-1.6°C. Best time outdoors: 6:00.
DAY-01649,WS-010,Malatya,semi-arid,2025-01-20,1,0,0,winter,-6.3,5.0,-0.7,-11.7,15.0,16.5,13,9,20.2,39.8,75.6,1.1,snow,0,3.2,10,1,light_jacket_or_sweater,long_sleeves_light_layer,winter_coat_scarf_gloves,Snow day. Temp -6.3–5.0°C. Rain 16.5mm. Best time outdoors: 10:00.
DAY-01650,WS-010,Malatya,semi-arid,2025-01-21,1,1,0,winter,-10.5,1.7,-4.3,-15.1,14.2,0,0,0,18.3,32.0,51.8,1.9,clear,0,6.9,10,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Clear day. Temp -10.5–1.7°C. Best time outdoors: 10:00.
DAY-01651,WS-010,Malatya,semi-arid,2025-01-22,1,2,0,winter,-15.7,-4.3,-9.5,-21.6,10.2,0,0,0,20.2,38.8,51.0,1.9,clear,0,5.4,9,0,heavy_winter_coat_gloves_hat,heavy_winter_coat_gloves_hat,heavy_winter_coat_gloves_hat,Clear day. Temp -15.7–-4.3°C. Best time outdoors: 9:00.
DAY-01652,WS-010,Malatya,semi-arid,2025-01-23,1,3,0,winter,-10.9,0.5,-4.8,-17.7,9.5,0,0,0,20.4,37.3,47.7,1.8,clear,0,6.8,10,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Clear day. Temp -10.9–0.5°C. Best time outdoors: 10:00.
DAY-01653,WS-010,Malatya,semi-arid,2025-01-24,1,4,0,winter,-11.5,0.5,-5.2,-15.4,10.9,0,0,0,19.9,36.8,51.5,2.0,clear,0,6.4,13,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -11.5–0.5°C. Best time outdoors: 13:00.
DAY-01654,WS-010,Malatya,semi-arid,2025-01-25,1,5,1,winter,-9.0,2.0,-3.5,-15.0,13.9,5.6,14,6,17.3,27.0,77.9,1.1,snow,0,3.2,11,1,winter_coat_scarf_gloves,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Snow day. Temp -9.0–2.0°C. Rain 5.6mm. Best time outdoors: 11:00.
DAY-01655,WS-010,Malatya,semi-arid,2025-01-26,1,6,1,winter,-12.7,-1.3,-7.2,-17.7,10.4,7.2,21,0,16.1,31.0,75.6,1.0,snow,0,1.1,14,1,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Snow day. Temp -12.7–-1.3°C. Rain 7.2mm. Best time outdoors: 14:00.
DAY-01656,WS-010,Malatya,semi-arid,2025-01-27,1,0,0,winter,-4.2,6.6,1.5,-10.5,16.0,0,0,0,19.7,37.9,45.8,2.0,clear,0,8.8,6,0,warm_jacket_layers,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -4.2–6.6°C. Best time outdoors: 6:00.
DAY-01657,WS-010,Malatya,semi-arid,2025-01-28,1,1,0,winter,-8.0,2.3,-2.6,-13.5,9.2,0,0,0,21.9,40.4,51.8,1.8,clear,0,7.7,8,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -8.0–2.3°C. Best time outdoors: 8:00.
DAY-01658,WS-010,Malatya,semi-arid,2025-01-29,1,2,0,winter,-8.6,2.8,-2.2,-11.9,13.2,33.9,15,9,22.0,29.5,74.9,0.9,snow,0,2.7,8,1,winter_coat_scarf_gloves,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Snow day. Temp -8.6–2.8°C. Rain 33.9mm. Best time outdoors: 8:00.
DAY-01659,WS-010,Malatya,semi-arid,2025-01-30,1,3,0,winter,-5.8,5.6,0.8,-13.0,16.6,29.0,10,11,22.9,44.7,76.3,1.0,drizzle,0,4.2,10,1,warm_jacket_layers,long_sleeves_light_layer,winter_coat_scarf_gloves,Drizzle day. Temp -5.8–5.6°C. Rain 29.0mm. Best time outdoors: 10:00.
DAY-01660,WS-010,Malatya,semi-arid,2025-01-31,1,4,0,winter,-11.0,0.9,-5.2,-17.1,13.7,0,0,0,19.1,35.8,49.2,1.9,clear,0,7.0,11,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,light_jacket_or_sweater,Clear day. Temp -11.0–0.9°C. Best time outdoors: 11:00.
DAY-01661,WS-010,Malatya,semi-arid,2025-02-01,2,5,1,winter,-6.6,6.1,-0.9,-13.8,14.9,0,0,0,25.5,40.6,50.7,2.9,clear,0,8.0,7,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -6.6–6.1°C. Best time outdoors: 7:00.
DAY-01662,WS-010,Malatya,semi-arid,2025-02-02,2,6,1,winter,-14.9,-3.2,-9.0,-22.9,10.6,0,0,0,19.6,24.8,48.3,2.8,clear,0,5.8,11,0,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -14.9–-3.2°C. Best time outdoors: 11:00.
DAY-01663,WS-010,Malatya,semi-arid,2025-02-03,2,0,0,winter,-6.5,6.7,0.3,-13.4,13.6,14.2,11,11,20.0,35.7,77.7,1.7,snow,0,3.8,12,1,light_jacket_or_sweater,warm_jacket_layers,winter_coat_scarf_gloves,Snow day. Temp -6.5–6.7°C. Rain 14.2mm. Best time outdoors: 12:00.
DAY-01664,WS-010,Malatya,semi-arid,2025-02-04,2,1,0,winter,-8.8,2.1,-3.5,-13.7,13.4,0,0,0,17.8,29.0,52.0,2.9,clear,0,7.7,8,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -8.8–2.1°C. Best time outdoors: 8:00.
